word,language,count,pos
réfléchir,fr,3,VERB
débris,fr,4,NOUN
innocence,fr,1,NOUN
muraille,fr,10,NOUN
échelon,fr,1,NOUN
dîner,fr,13,VERB
raisin,fr,2,NOUN
âne,fr,2,NOUN
poignée,fr,1,NOUN
excepté,fr,3,ADP
sterling,fr,7,ADJ
favoris,fr,1,PROPN
réparer,fr,1,VERB
incroyable,fr,3,ADJ
employer,fr,11,VERB
pénétrer,fr,1,VERB
dépens,fr,1,NOUN
vase,fr,7,NOUN
pitié,fr,5,NOUN
niche,fr,1,NOUN
noix,fr,1,NOUN
débarrasser,fr,1,VERB
coucher,fr,10,VERB
simplicité,fr,3,NOUN
rumeur,fr,1,NOUN
peindre,fr,18,VERB
affection,fr,1,NOUN
retenir,fr,4,VERB
lier,fr,7,VERB
secte,fr,3,NOUN
boulanger,fr,2,NOUN
éclat,fr,4,NOUN
charger,fr,14,VERB
dedans,fr,6,ADV
importer,fr,1,VERB
aiguille,fr,3,NOUN
épais,fr,7,ADJ
gazette,fr,1,NOUN
considération,fr,6,NOUN
sacre,fr,1,NOUN
ambitieux,fr,3,ADJ
contradiction,fr,2,NOUN
exposer,fr,12,VERB
parcourir,fr,6,VERB
signifier,fr,2,VERB
plancher,fr,4,NOUN
convertir,fr,2,VERB
raisonnable,fr,4,ADJ
pois,fr,1,NOUN
addition,fr,1,NOUN
honorable,fr,2,ADJ
renvoyer,fr,4,VERB
satisfait,fr,5,ADJ
loges,fr,1,NOUN
jam,fr,6,INTJ
achever,fr,1,VERB
dessiner,fr,1,VERB
antiquités,fr,1,NOUN
joli,fr,10,ADJ
éternel,fr,5,ADJ
bouillon,fr,1,NOUN
fondement,fr,1,NOUN
enrichir,fr,2,VERB
approprié,fr,1,VERB
drew,fr,1,PROPN
rameau,fr,1,NOUN
vêtement,fr,1,NOUN
corne,fr,2,NOUN
conquérir,fr,2,VERB
pêcheur,fr,1,NOUN
curiosité,fr,27,NOUN
forcer,fr,8,VERB
querelle,fr,5,NOUN
mince,fr,1,ADJ
péché,fr,1,NOUN
marchande,fr,1,NOUN
deuil,fr,4,NOUN
incertitude,fr,1,NOUN
cordon,fr,3,NOUN
meurtrier,fr,1,NOUN
recueillir,fr,2,VERB
rideau,fr,1,NOUN
malédiction,fr,1,NOUN
justesse,fr,1,NOUN
groenland,fr,1,PROPN
insuffisance,fr,1,NOUN
ver,fr,2,NOUN
prudence,fr,1,NOUN
soupe,fr,2,NOUN
souhait,fr,1,NOUN
content,fr,6,ADJ
volontiers,fr,3,ADV
éloigner,fr,7,VERB
millier,fr,2,NOUN
mépris,fr,2,NOUN
maternel,fr,1,ADJ
vœu,fr,3,NOUN
tranquille,fr,4,ADJ
superbe,fr,1,ADJ
ut,fr,8,INTJ
examiner,fr,10,VERB
ornement,fr,3,NOUN
paquebot,fr,1,PROPN
vaillant,fr,1,ADJ
ciment,fr,1,NOUN
prétendre,fr,13,VERB
nue,fr,3,ADJ
veine,fr,4,NOUN
durer,fr,4,VERB
artisan,fr,3,NOUN
attachement,fr,2,NOUN
ovale,fr,1,ADJ
valet,fr,2,NOUN
rude,fr,2,ADJ
escorte,fr,4,NOUN
admiration,fr,8,NOUN
fantaisie,fr,2,NOUN
humeur,fr,4,NOUN
montagneux,fr,1,ADJ
visée,fr,1,VERB
apôtre,fr,2,NOUN
omnibus,fr,1,NOUN
crochet,fr,1,NOUN
ridicule,fr,11,ADJ
favorite,fr,3,PROPN
porcelaine,fr,12,NOUN
baiser,fr,5,VERB
sophia,fr,5,PROPN
nain,fr,3,NOUN
gêne,fr,2,NOUN
annonciation,fr,1,PROPN
hippodrome,fr,1,PROPN
brouillard,fr,1,NOUN
camarade,fr,1,NOUN
soufre,fr,1,NOUN
étonnant,fr,8,ADJ
entreprendre,fr,6,VERB
protestation,fr,1,NOUN
laurier,fr,1,NOUN
narration,fr,1,NOUN
redoutable,fr,1,ADJ
ride,fr,1,NOUN
méditation,fr,2,NOUN
fourrure,fr,7,NOUN
héroïque,fr,1,ADJ
gage,fr,2,NOUN
prévoir,fr,5,VERB
rompre,fr,2,VERB
estimer,fr,6,VERB
macédonien,fr,1,NOUN
habit,fr,42,NOUN
merveilleux,fr,1,NOUN
absurde,fr,1,ADJ
dot,fr,2,NOUN
cuisinier,fr,2,NOUN
fier,fr,1,ADJ
patience,fr,3,NOUN
malheureux,fr,5,ADJ
espérer,fr,3,VERB
rempart,fr,1,NOUN
éclair,fr,1,NOUN
suspect,fr,1,ADJ
pourpre,fr,3,ADJ
rapidité,fr,1,NOUN
danser,fr,9,VERB
adresser,fr,13,VERB
sister,fr,1,VERB
abbesse,fr,3,PROPN
gentilhomme,fr,2,NOUN
cire,fr,3,NOUN
boue,fr,1,NOUN
apercevoir,fr,5,VERB
désordre,fr,1,NOUN
ida,fr,2,PROPN
actrices,fr,1,PROPN
comporter,fr,1,VERB
honte,fr,3,NOUN
fortification,fr,4,NOUN
saxonne,fr,1,NOUN
tromper,fr,6,VERB
admettre,fr,2,VERB
naine,fr,2,PROPN
contenter,fr,7,VERB
fatigue,fr,14,NOUN
panier,fr,1,NOUN
verser,fr,5,VERB
cléopâtre,fr,1,PROPN
novo,fr,2,NOUN
serviteur,fr,1,NOUN
approcher,fr,7,VERB
than,fr,1,X
abattre,fr,1,VERB
éventail,fr,2,NOUN
mensonge,fr,2,NOUN
renverser,fr,3,VERB
briser,fr,1,VERB
pouce,fr,2,NOUN
dévotion,fr,7,NOUN
corail,fr,1,NOUN
délivrer,fr,1,VERB
raconter,fr,13,VERB
colomb,fr,1,PROPN
aborder,fr,3,VERB
arbitraire,fr,1,ADJ
save,fr,1,PROPN
ny,fr,1,PRON
réfugié,fr,1,ADJ
nottingham,fr,3,PROPN
berline,fr,1,NOUN
jalousie,fr,9,NOUN
archiduc,fr,1,PROPN
agathe,fr,2,NOUN
congé,fr,6,NOUN
brave,fr,2,ADJ
excuse,fr,6,NOUN
passeport,fr,1,NOUN
obscur,fr,3,ADJ
soupçon,fr,1,NOUN
malheur,fr,6,NOUN
alep,fr,2,PROPN
rampe,fr,1,VERB
socrate,fr,1,PROPN
dater,fr,1,VERB
familier,fr,2,ADJ
core,fr,1,NOUN
baisser,fr,3,VERB
vestige,fr,3,NOUN
varié,fr,4,ADJ
bastion,fr,2,NOUN
agrément,fr,3,NOUN
muse,fr,1,NOUN
reines,fr,1,PROPN
situer,fr,23,VERB
clarté,fr,3,NOUN
tan,fr,1,NOUN
rangée,fr,1,NOUN
répéter,fr,8,VERB
fermement,fr,1,ADV
oie,fr,1,NOUN
creuser,fr,1,VERB
sien,fr,6,ADJ
ei,fr,1,INTJ
nouveauté,fr,3,NOUN
aise,fr,5,NOUN
dormir,fr,3,VERB
fed,fr,2,INTJ
ancre,fr,2,NOUN
meuble,fr,1,NOUN
elbe,fr,3,PROPN
reposer,fr,4,VERB
perfection,fr,4,NOUN
tentation,fr,2,NOUN
gâteau,fr,3,NOUN
rançon,fr,3,NOUN
insulte,fr,2,NOUN
révérend,fr,1,NOUN
ju,fr,1,X
ignorance,fr,7,NOUN
bravoure,fr,1,NOUN
baume,fr,2,NOUN
obligeant,fr,4,ADJ
perle,fr,21,NOUN
barque,fr,1,NOUN
sen,fr,3,X
réciproque,fr,1,ADJ
interroger,fr,1,VERB
ser,fr,1,VERB
buffet,fr,1,NOUN
procurer,fr,8,VERB
moyennant,fr,1,ADP
persécution,fr,2,NOUN
mustapha,fr,6,PROPN
tribut,fr,2,NOUN
forma,fr,1,NOUN
écu,fr,3,NOUN
brûler,fr,8,VERB
pigeon,fr,2,NOUN
délicat,fr,3,ADJ
souffrir,fr,11,VERB
pal,fr,1,PROPN
rivage,fr,1,NOUN
diviser,fr,3,VERB
honorer,fr,3,VERB
laver,fr,2,VERB
percer,fr,4,VERB
précaution,fr,3,NOUN
vivres,fr,2,NOUN
portique,fr,3,NOUN
multiplier,fr,2,VERB
affectation,fr,1,NOUN
assiette,fr,2,NOUN
carême,fr,3,PROPN
sentence,fr,2,PROPN
admirer,fr,8,VERB
vaincus,fr,1,NOUN
réclamer,fr,1,VERB
distribuer,fr,2,VERB
inspirer,fr,5,VERB
emprunter,fr,3,VERB
agneau,fr,2,NOUN
racheter,fr,1,VERB
jardinier,fr,2,NOUN
protester,fr,2,VERB
nullement,fr,4,ADV
avouer,fr,22,VERB
casser,fr,2,VERB
rapporter,fr,7,VERB
dresser,fr,1,VERB
hermine,fr,3,NOUN
pope,fr,1,PROPN
dé,fr,1,X
coteau,fr,2,NOUN
babel,fr,1,PROPN
quo,fr,3,INTJ
vénérable,fr,1,ADJ
écarter,fr,2,VERB
formel,fr,1,ADJ
pavé,fr,11,NOUN
servante,fr,4,NOUN
emmener,fr,2,VERB
pô,fr,1,PROPN
pesant,fr,2,ADJ
imprimer,fr,1,VERB
nettoyer,fr,1,VERB
honnête,fr,7,ADJ
rade,fr,1,NOUN
poivre,fr,1,NOUN
génois,fr,3,NOUN
régner,fr,3,VERB
manquer,fr,26,VERB
hoc,fr,4,NOUN
calmer,fr,1,VERB
prophétie,fr,1,NOUN
primo,fr,1,NOUN
avertir,fr,6,VERB
humble,fr,1,ADJ
jaloux,fr,1,ADJ
gouverner,fr,3,VERB
cruel,fr,8,ADJ
paternel,fr,1,ADJ
fertile,fr,3,ADJ
posture,fr,1,NOUN
troupeau,fr,3,NOUN
mecque,fr,2,PROPN
yacht,fr,2,PROPN
couler,fr,6,VERB
noyer,fr,5,VERB
tablette,fr,1,NOUN
ignorer,fr,9,VERB
richement,fr,7,ADV
virgile,fr,4,PROPN
éloignement,fr,3,NOUN
sain,fr,5,ADJ
percevoir,fr,1,VERB
édifier,fr,3,VERB
douceur,fr,8,NOUN
tapisserie,fr,2,NOUN
perpétuel,fr,3,ADJ
romanesque,fr,2,ADJ
chagrin,fr,6,NOUN
ambre,fr,1,NOUN
surprenant,fr,11,ADJ
entretenu,fr,2,VERB
linge,fr,1,NOUN
pénible,fr,3,ADJ
croître,fr,1,VERB
tale,fr,1,X
dai,fr,1,X
chariot,fr,3,NOUN
sanglier,fr,1,NOUN
veuf,fr,1,NOUN
commettre,fr,2,VERB
toto,fr,1,X
vizir,fr,2,PROPN
unir,fr,1,VERB
trent,fr,2,PROPN
gibier,fr,3,NOUN
régularité,fr,1,NOUN
remercier,fr,5,VERB
tailleur,fr,2,NOUN
loger,fr,15,VERB
timide,fr,1,ADJ
habile,fr,3,ADJ
appartenir,fr,9,VERB
vilain,fr,2,ADJ
validé,fr,1,PROPN
inévitable,fr,1,ADJ
généreux,fr,2,ADJ
archange,fr,1,NOUN
élégance,fr,1,NOUN
fauve,fr,3,ADJ
trianon,fr,3,PROPN
fable,fr,5,NOUN
doubler,fr,9,VERB
chemise,fr,4,NOUN
demoiselle,fr,3,NOUN
poli,fr,5,ADJ
maris,fr,9,NOUN
sands,fr,2,PROPN
surcroît,fr,1,NOUN
fertilité,fr,1,NOUN
fureur,fr,1,NOUN
inquiétude,fr,1,NOUN
inégalité,fr,1,NOUN
pitt,fr,1,PROPN
crucifix,fr,2,NOUN
prétendu,fr,2,ADJ
habiter,fr,17,VERB
trajan,fr,1,PROPN
inviter,fr,7,VERB
asseoir,fr,10,VERB
bosse,fr,1,NOUN
craindre,fr,23,VERB
aisé,fr,7,ADJ
verset,fr,1,NOUN
détourner,fr,1,VERB
prier,fr,22,VERB
embarquer,fr,1,VERB
métamorphose,fr,1,NOUN
continuellement,fr,5,ADV
vôtre,fr,8,NOUN
mutuellement,fr,1,ADV
viole,fr,1,VERB
cuire,fr,1,VERB
cultiver,fr,2,VERB
ignorant,fr,1,ADJ
bandit,fr,1,NOUN
douter,fr,8,VERB
doge,fr,2,PROPN
momie,fr,3,NOUN
melon,fr,1,NOUN
serré,fr,2,ADJ
aut,fr,2,INTJ
ériger,fr,2,VERB
agenda,fr,1,NOUN
affecter,fr,6,VERB
alter,fr,1,VERB
dépense,fr,7,NOUN
marchandise,fr,9,NOUN
mosquées,fr,2,PROPN
animer,fr,1,VERB
plis,fr,1,NOUN
délibération,fr,1,NOUN
orphée,fr,1,PROPN
brusquement,fr,1,ADV
modo,fr,2,INTJ
défaire,fr,1,VERB
bohème,fr,3,PROPN
blond,fr,2,ADJ
profane,fr,1,VERB
tristesse,fr,3,NOUN
croiser,fr,2,VERB
aristocratique,fr,1,ADJ
justinien,fr,2,PROPN
adoptif,fr,1,ADJ
subitement,fr,1,ADV
vulgaire,fr,2,NOUN
dominer,fr,1,VERB
obliger,fr,34,VERB
sublime,fr,1,ADJ
abondant,fr,4,ADJ
pinceau,fr,2,NOUN
fécondité,fr,1,NOUN
ling,fr,1,INTJ
concierge,fr,1,PROPN
douane,fr,1,NOUN
bague,fr,2,NOUN
imiter,fr,7,VERB
répandre,fr,10,VERB
omnium,fr,1,NOUN
fervent,fr,1,VERB
barbare,fr,6,ADJ
prédicateur,fr,1,NOUN
pencher,fr,1,VERB
punir,fr,3,VERB
sourd,fr,1,ADJ
cum,fr,9,INTJ
accuser,fr,6,VERB
louer,fr,3,VERB
compassion,fr,3,NOUN
obéissance,fr,5,NOUN
tuyau,fr,2,NOUN
vieillesse,fr,3,NOUN
laïc,fr,1,NOUN
générosité,fr,2,NOUN
velours,fr,6,NOUN
persée,fr,1,PROPN
inventer,fr,1,VERB
rouler,fr,2,VERB
épine,fr,1,NOUN
tre,fr,2,ADJ
aimable,fr,12,ADJ
veste,fr,1,NOUN
interrompre,fr,1,VERB
fréquenter,fr,2,VERB
aimant,fr,1,NOUN
attraper,fr,2,VERB
altesse,fr,4,NOUN
émeraude,fr,8,NOUN
present,fr,1,NOUN
coeur,fr,5,NOUN
relique,fr,4,NOUN
ressembler,fr,13,VERB
plaindre,fr,6,VERB
veau,fr,1,NOUN
falloir,fr,34,VERB
giro,fr,1,PROPN
aride,fr,1,ADJ
aveu,fr,1,NOUN
doria,fr,3,PROPN
glisser,fr,1,VERB
corinthe,fr,1,PROPN
rossignol,fr,2,PROPN
quichotte,fr,1,PROPN
sacrifier,fr,3,VERB
vieillard,fr,2,NOUN
mou,fr,1,ADJ
converser,fr,8,VERB
cruauté,fr,2,NOUN
fléau,fr,1,NOUN
ressentir,fr,1,VERB
piece,fr,5,NOUN
satisfaisant,fr,2,ADJ
embrasser,fr,3,VERB
discrétion,fr,2,NOUN
vénération,fr,7,NOUN
modération,fr,1,NOUN
nes,fr,1,X
indifférence,fr,5,NOUN
ovide,fr,1,PROPN
reprocher,fr,3,VERB
échouer,fr,1,VERB
promontoire,fr,4,NOUN
obélisque,fr,1,NOUN
rubis,fr,5,NOUN
ire,fr,1,NOUN
luth,fr,1,PROPN
surmonter,fr,2,VERB
navigable,fr,1,ADJ
attacher,fr,18,VERB
jeûne,fr,1,NOUN
ravi,fr,3,VERB
savon,fr,1,PROPN
amusant,fr,5,ADJ
préférer,fr,6,VERB
plonger,fr,2,VERB
anno,fr,1,NOUN
régnant,fr,3,ADJ
zèle,fr,8,NOUN
bir,fr,2,X
sermon,fr,2,NOUN
demeurer,fr,3,VERB
frontier,fr,3,NOUN
déployer,fr,1,VERB
marionnette,fr,1,NOUN
rareté,fr,4,NOUN
obéir,fr,3,VERB
pallas,fr,1,PROPN
barbarie,fr,1,NOUN
isthme,fr,1,NOUN
excessif,fr,5,ADJ
ratisbonne,fr,4,PROPN
reculer,fr,1,VERB
déja,fr,3,ADV
vraisemblable,fr,1,ADJ
fortuna,fr,1,X
dessein,fr,9,NOUN
ravage,fr,1,NOUN
nymphe,fr,2,NOUN
exactitude,fr,3,NOUN
nôtre,fr,20,PRON
pastoral,fr,1,NOUN
planter,fr,10,VERB
regret,fr,3,NOUN
farce,fr,1,NOUN
subsistance,fr,1,NOUN
foin,fr,1,NOUN
gant,fr,1,NOUN
audace,fr,1,NOUN
amuser,fr,25,VERB
tamise,fr,2,PROPN
arracher,fr,2,VERB
épicerie,fr,1,NOUN
désagréable,fr,6,ADJ
cantique,fr,1,PROPN
frange,fr,3,NOUN
pointu,fr,1,ADJ
hardi,fr,2,ADJ
macé,fr,1,PROPN
cabanes,fr,2,NOUN
invoquer,fr,1,VERB
novice,fr,1,NOUN
haie,fr,3,NOUN
invocation,fr,1,NOUN
ionique,fr,1,PROPN
menacer,fr,3,VERB
surprendre,fr,8,VERB
bonté,fr,16,NOUN
prêcher,fr,4,VERB
magna,fr,1,NOUN
gênant,fr,2,ADJ
jasmin,fr,3,NOUN
horrible,fr,6,ADJ
galère,fr,1,NOUN
nier,fr,1,VERB
détenir,fr,1,VERB
venin,fr,1,NOUN
irrégulier,fr,1,ADJ
habillement,fr,8,NOUN
positivement,fr,1,ADV
solliciter,fr,1,VERB
mélancolie,fr,1,NOUN
commode,fr,6,ADJ
attentif,fr,3,ADJ
héron,fr,1,PROPN
fatigué,fr,2,ADJ
festin,fr,2,NOUN
lasse,fr,1,NOUN
cocher,fr,1,NOUN
bouts,fr,1,NOUN
pleurer,fr,2,VERB
inquiet,fr,1,ADJ
dissertation,fr,1,NOUN
boileau,fr,1,PROPN
oppression,fr,1,NOUN
carignan,fr,1,PROPN
réserver,fr,1,VERB
conformer,fr,1,VERB
blesser,fr,1,VERB
citerne,fr,1,NOUN
gelée,fr,1,VERB
réciproquement,fr,3,ADV
bello,fr,1,X
charmant,fr,11,ADJ
vaisselle,fr,1,NOUN
circonférence,fr,1,NOUN
chrétienté,fr,4,PROPN
toilette,fr,2,NOUN
portier,fr,1,NOUN
enfermer,fr,3,VERB
étoffe,fr,15,NOUN
tributaire,fr,1,ADJ
pere,fr,8,NOUN
anglican,fr,2,ADJ
politesse,fr,21,NOUN
soulier,fr,4,NOUN
préambule,fr,1,NOUN
érudition,fr,3,NOUN
minerve,fr,1,PROPN
luthérien,fr,2,NOUN
griffe,fr,2,NOUN
tasse,fr,2,NOUN
excuser,fr,5,VERB
prétention,fr,1,NOUN
vernis,fr,3,NOUN
persuader,fr,33,VERB
cos,fr,1,X
clou,fr,2,PROPN
poire,fr,2,NOUN
cyprès,fr,4,NOUN
enterrer,fr,6,VERB
galop,fr,1,NOUN
tranquillité,fr,6,NOUN
chaudron,fr,1,NOUN
tendresse,fr,8,NOUN
ordonner,fr,4,VERB
splendeur,fr,1,NOUN
treillis,fr,1,NOUN
quid,fr,6,INTJ
sed,fr,4,INTJ
plaire,fr,20,VERB
drap,fr,8,NOUN
injuste,fr,1,ADJ
fatima,fr,1,PROPN
vox,fr,1,X
hon,fr,1,PROPN
sana,fr,1,X
chaume,fr,1,NOUN
fidel,fr,1,ADJ
crier,fr,3,VERB
menteur,fr,1,NOUN
cérès,fr,1,PROPN
ajustement,fr,5,NOUN
bijou,fr,2,NOUN
convenable,fr,3,ADJ
merveille,fr,3,NOUN
humilité,fr,1,NOUN
incursion,fr,2,NOUN
dre,fr,1,INTJ
singularité,fr,1,NOUN
ante,fr,1,NOUN
gêner,fr,2,VERB
gent,fr,1,VERB
bosquet,fr,2,NOUN
piquet,fr,1,NOUN
jouir,fr,10,VERB
armoire,fr,1,NOUN
involontaire,fr,1,ADJ
egypte,fr,2,PROPN
taverne,fr,1,NOUN
hé,fr,1,INTJ
tonneau,fr,1,NOUN
griffon,fr,2,NOUN
nou,fr,1,ADV
laps,fr,1,NOUN
honnêteté,fr,1,NOUN
liqueur,fr,2,NOUN
restreindre,fr,1,VERB
addison,fr,1,PROPN
isles,fr,6,PROPN
priver,fr,6,VERB
suffire,fr,3,VERB
cham,fr,1,NOUN
mêler,fr,1,VERB
piédestal,fr,2,NOUN
indignation,fr,3,NOUN
incontestable,fr,1,ADJ
chauffer,fr,3,VERB
ennui,fr,1,NOUN
antichambre,fr,1,NOUN
prodige,fr,2,NOUN
pâturage,fr,1,NOUN
dentelle,fr,2,NOUN
heu,fr,1,NOUN
inutilement,fr,1,ADV
fran,fr,1,PROPN
tou,fr,1,INTJ
perfectionner,fr,2,VERB
survenir,fr,1,VERB
pénitence,fr,1,NOUN
lâcher,fr,1,VERB
canapé,fr,1,NOUN
flambeau,fr,2,NOUN
verdure,fr,4,NOUN
bracelet,fr,1,NOUN
piller,fr,1,VERB
arlequin,fr,1,PROPN
servie,fr,3,PROPN
robinet,fr,2,NOUN
ramadan,fr,1,PROPN
faste,fr,1,NOUN
noisette,fr,1,NOUN
chorus,fr,2,NOUN
cordonnier,fr,1,NOUN
daphne,fr,1,PROPN
maladroit,fr,1,ADJ
jouissance,fr,1,NOUN
souhaiter,fr,6,VERB
sembler,fr,16,VERB
supplice,fr,1,NOUN
décorer,fr,5,VERB
servitude,fr,1,NOUN
arranger,fr,2,VERB
penchant,fr,2,NOUN
ardeur,fr,1,NOUN
calviniste,fr,2,NOUN
appétit,fr,1,NOUN
palatine,fr,1,NOUN
bouffon,fr,1,NOUN
strabon,fr,2,PROPN
méprise,fr,2,NOUN
pâris,fr,1,PROPN
dépendre,fr,3,VERB
insulter,fr,2,VERB
infinité,fr,1,NOUN
premiere,fr,31,ADJ
ample,fr,3,ADJ
haram,fr,6,PROPN
semer,fr,3,VERB
sentinelle,fr,1,NOUN
til,fr,1,PROPN
carpe,fr,1,NOUN
concerner,fr,1,VERB
vigoureux,fr,1,ADJ
tyrannie,fr,1,NOUN
champêtre,fr,1,ADJ
culotte,fr,1,NOUN
ménager,fr,1,VERB
résider,fr,2,VERB
diversifier,fr,1,VERB
nourrice,fr,2,NOUN
errant,fr,1,ADJ
bosphore,fr,1,PROPN
grossier,fr,4,ADJ
sueur,fr,1,NOUN
rassurer,fr,1,VERB
perdrix,fr,1,NOUN
soliman,fr,7,PROPN
instruire,fr,7,VERB
marlborough,fr,1,PROPN
corrompu,fr,1,ADJ
austérité,fr,1,NOUN
surnaturel,fr,2,ADJ
garni,fr,1,PROPN
mienne,fr,9,NOUN
cendre,fr,3,NOUN
avare,fr,1,ADJ
convenir,fr,16,VERB
respirer,fr,6,VERB
antiquaire,fr,4,PROPN
balustrade,fr,1,NOUN
fermeté,fr,1,NOUN
galant,fr,1,NOUN
archiduchesse,fr,3,NOUN
nager,fr,1,VERB
caillou,fr,1,NOUN
châsse,fr,1,NOUN
pardonner,fr,8,VERB
plaisanterie,fr,2,NOUN
volaille,fr,1,NOUN
hazard,fr,3,NOUN
étonnement,fr,4,NOUN
couronner,fr,1,VERB
lingua,fr,1,X
losange,fr,1,NOUN
plaie,fr,3,NOUN
chameau,fr,5,NOUN
ordinairement,fr,26,ADV
saluer,fr,4,VERB
épargner,fr,2,VERB
amertume,fr,1,NOUN
avantageux,fr,1,ADJ
jupe,fr,2,NOUN
attentivement,fr,1,ADV
indigne,fr,1,ADJ
corbeille,fr,5,NOUN
illumination,fr,1,NOUN
épi,fr,1,NOUN
vermeil,fr,5,NOUN
dard,fr,1,NOUN
sanglant,fr,2,ADJ
florin,fr,1,NOUN
tailler,fr,3,VERB
rectifier,fr,1,VERB
rivoli,fr,1,PROPN
mûr,fr,3,ADJ
voltige,fr,1,NOUN
numa,fr,1,PROPN
enfoncer,fr,2,VERB
respectif,fr,1,ADJ
alpe,fr,2,NOUN
oreste,fr,1,PROPN
négligence,fr,1,NOUN
trahir,fr,1,VERB
respectable,fr,1,ADJ
onéreux,fr,1,ADJ
assembler,fr,4,VERB
admirable,fr,4,ADJ
écharpe,fr,1,NOUN
aumône,fr,2,NOUN
trivial,fr,1,ADJ
captive,fr,1,NOUN
splendide,fr,3,ADJ
inquiéter,fr,1,VERB
dogmatique,fr,1,ADJ
vier,fr,1,NOUN
fraîcheur,fr,1,NOUN
ressentiment,fr,2,NOUN
graver,fr,2,VERB
sum,fr,1,INTJ
panache,fr,1,NOUN
fouiller,fr,1,VERB
carcasse,fr,1,NOUN
roseau,fr,1,NOUN
épingle,fr,5,NOUN
mentir,fr,1,VERB
imparfait,fr,2,ADJ
raser,fr,1,VERB
bassa,fr,25,PROPN
courier,fr,3,PROPN
ameublement,fr,2,NOUN
mulet,fr,1,NOUN
nectar,fr,1,PROPN
botte,fr,1,NOUN
goûter,fr,10,VERB
défier,fr,1,VERB
subsister,fr,2,VERB
théophraste,fr,1,PROPN
douvres,fr,1,PROPN
nymphes,fr,1,PROPN
helene,fr,1,PROPN
vivacité,fr,7,NOUN
coffres,fr,1,NOUN
spahis,fr,1,PROPN
longo,fr,1,NOUN
ambassadrice,fr,5,NOUN
acquitter,fr,4,VERB
abuser,fr,1,VERB
paresseux,fr,1,NOUN
fortifier,fr,7,VERB
colonia,fr,3,X
créancier,fr,1,NOUN
promener,fr,4,VERB
seu,fr,1,X
ursule,fr,1,PROPN
borné,fr,1,ADJ
teint,fr,7,NOUN
légume,fr,2,NOUN
proverbe,fr,1,NOUN
sécher,fr,1,VERB
beg,fr,1,PROPN
perpétuer,fr,1,VERB
insupportable,fr,4,ADJ
vanité,fr,2,NOUN
malice,fr,1,NOUN
séjourner,fr,3,VERB
frontispice,fr,1,NOUN
armer,fr,2,VERB
gem,fr,2,X
persuasion,fr,1,NOUN
strada,fr,1,PROPN
mécontent,fr,1,ADJ
amusement,fr,10,NOUN
exprès,fr,3,ADV
morée,fr,2,PROPN
lambris,fr,1,NOUN
laid,fr,1,ADJ
thésée,fr,1,PROPN
titien,fr,3,PROPN
allumer,fr,4,VERB
matelot,fr,1,NOUN
exempt,fr,3,ADJ
cruellement,fr,1,ADV
manier,fr,1,VERB
bled,fr,6,NOUN
allonger,fr,1,VERB
pâté,fr,1,NOUN
assiéger,fr,6,VERB
consumer,fr,1,VERB
révolté,fr,1,VERB
divan,fr,2,PROPN
glissant,fr,1,ADJ
écouler,fr,1,VERB
superstition,fr,2,NOUN
regretter,fr,4,VERB
coussin,fr,9,NOUN
lard,fr,1,NOUN
imperium,fr,3,NOUN
chasteté,fr,1,NOUN
louange,fr,3,NOUN
étable,fr,2,NOUN
complainte,fr,1,NOUN
broderie,fr,2,NOUN
attester,fr,1,VERB
laboureur,fr,2,NOUN
dépenser,fr,4,VERB
ramasser,fr,4,VERB
parente,fr,1,NOUN
limon,fr,1,NOUN
auberges,fr,1,PROPN
jurisconsulte,fr,1,NOUN
propreté,fr,6,NOUN
lustre,fr,1,NOUN
selim,fr,1,PROPN
odorat,fr,1,NOUN
biche,fr,1,NOUN
choquant,fr,1,ADJ
parer,fr,3,VERB
misérable,fr,6,ADJ
aversion,fr,6,NOUN
dardanelles,fr,1,PROPN
complaisance,fr,4,NOUN
modestie,fr,1,NOUN
figuier,fr,2,NOUN
impatience,fr,2,NOUN
parterre,fr,3,NOUN
motu,fr,1,NOUN
supercherie,fr,2,NOUN
endommager,fr,1,VERB
mau,fr,2,INTJ
gance,fr,2,NOUN
rem,fr,1,INTJ
colonnade,fr,2,NOUN
inflammable,fr,1,ADJ
harmonieux,fr,2,ADJ
coire,fr,1,VERB
honnêtement,fr,1,ADV
arcadie,fr,1,PROPN
récréation,fr,1,NOUN
hériter,fr,2,VERB
déplorer,fr,1,VERB
précipiter,fr,2,VERB
apothéose,fr,1,NOUN
fâcheux,fr,1,ADJ
entourer,fr,7,VERB
gland,fr,2,NOUN
satin,fr,5,NOUN
ecce,fr,2,INTJ
platt,fr,1,ADJ
oser,fr,28,VERB
baye,fr,2,NOUN
conjoncture,fr,1,NOUN
confiture,fr,2,NOUN
ame,fr,12,NOUN
varia,fr,1,NOUN
porphyre,fr,2,NOUN
délicatesse,fr,1,NOUN
ananas,fr,2,NOUN
embellissement,fr,2,NOUN
massacrer,fr,1,VERB
antin,fr,1,PROPN
étonner,fr,7,VERB
athées,fr,1,PROPN
cicatrice,fr,1,NOUN
charrue,fr,1,NOUN
contracter,fr,1,VERB
mouchoir,fr,11,NOUN
bagatelle,fr,2,NOUN
imposture,fr,1,NOUN
bagage,fr,3,NOUN
tus,fr,2,X
aga,fr,4,PROPN
incognito,fr,2,INTJ
éminence,fr,1,NOUN
pudeur,fr,2,NOUN
